symbol,date,kind,value
BAJFINANCE,2011-06-29,dividend,0.0972
BAJFINANCE,2012-07-05,dividend,0.1166
BAJFINANCE,2013-07-04,dividend,0.15
BAJFINANCE,2014-07-03,dividend,0.16
BAJFINANCE,2015-07-09,dividend,0.18
BAJFINANCE,2016-03-16,dividend,0.18
BAJFINANCE,2016-07-14,dividend,0.07
BAJFINANCE,2016-09-08,split,5
BAJFINANCE,2017-07-06,dividend,0.36
BAJFINANCE,2018-07-05,dividend,0.4
BAJFINANCE,2019-07-11,dividend,0.6
BAJFINANCE,2020-03-03,dividend,1
BAJFINANCE,2021-07-08,dividend,1
BAJFINANCE,2022-06-30,dividend,2
BAJFINANCE,2023-06-30,dividend,3
BAJFINANCE,2024-06-21,dividend,3.6
BAJFINANCE,2025-05-09,dividend,1.2
BAJFINANCE,2025-05-30,dividend,4.4
BAJFINANCE,2025-06-16,split,2
BAJFINANCE,2026-06-30,dividend,6
BALKRISIND,2006-02-06,dividend,0.35
BALKRISIND,2006-09-08,dividend,0.3
BALKRISIND,2006-10-31,dividend,0.35
BALKRISIND,2007-03-21,dividend,0.7
BALKRISIND,2008-06-04,dividend,0.45
BALKRISIND,2008-08-14,dividend,0.6
BALKRISIND,2009-07-27,dividend,0.6
BALKRISIND,2010-04-22,dividend,0.7
BALKRISIND,2010-12-20,split,5
BALKRISIND,2011-07-25,dividend,0.7
BALKRISIND,2012-08-24,dividend,0.75
BALKRISIND,2013-09-16,dividend,0.75
BALKRISIND,2014-09-05,dividend,1
BALKRISIND,2015-07-06,dividend,1.2
BALKRISIND,2016-03-16,dividend,2.75
BALKRISIND,2016-09-19,dividend,0.75
BALKRISIND,2016-12-07,dividend,1
BALKRISIND,2017-02-17,dividend,1
BALKRISIND,2017-08-04,dividend,1.25
BALKRISIND,2017-09-06,dividend,1.25
BALKRISIND,2017-11-16,dividend,1.25
BALKRISIND,2017-12-21,split,2
BALKRISIND,2018-02-21,dividend,1.5
BALKRISIND,2018-07-09,dividend,1.5
BALKRISIND,2018-08-20,dividend,2
BALKRISIND,2018-11-14,dividend,2
BALKRISIND,2019-02-15,dividend,2
BALKRISIND,2019-07-04,dividend,2
BALKRISIND,2019-08-20,dividend,2
BALKRISIND,2019-11-21,dividend,2
BALKRISIND,2020-02-24,dividend,16
BALKRISIND,2020-08-20,dividend,3
BALKRISIND,2020-11-12,dividend,4
BALKRISIND,2021-02-15,dividend,5
BALKRISIND,2021-06-18,dividend,5
BALKRISIND,2021-08-12,dividend,4
BALKRISIND,2021-11-17,dividend,4
BALKRISIND,2022-02-21,dividend,16
BALKRISIND,2022-06-24,dividend,4
BALKRISIND,2022-08-11,dividend,4
BALKRISIND,2022-11-21,dividend,4
BALKRISIND,2023-02-17,dividend,4
BALKRISIND,2023-07-11,dividend,4
BALKRISIND,2023-08-11,dividend,4
BALKRISIND,2023-10-31,dividend,4
BALKRISIND,2024-02-02,dividend,4
BALKRISIND,2024-07-05,dividend,4
BALKRISIND,2024-08-20,dividend,4
BALKRISIND,2024-10-31,dividend,4
BALKRISIND,2025-01-30,dividend,4
BALKRISIND,2025-07-11,dividend,4
BALKRISIND,2025-07-31,dividend,4
BALKRISIND,2025-11-07,dividend,4
BALKRISIND,2026-02-02,dividend,4
BALKRISIND,2026-07-17,dividend,4
BALKRISIND,2026-08-04,dividend,4
BANKBARODA,2005-02-16,dividend,0.36
BANKBARODA,2005-05-30,dividend,0.64
BANKBARODA,2006-06-29,dividend,1
BANKBARODA,2007-03-22,dividend,0.6
BANKBARODA,2007-06-21,dividend,0.6
BANKBARODA,2008-07-17,dividend,1.6
BANKBARODA,2009-06-18,dividend,1.8
BANKBARODA,2010-06-24,dividend,3
BANKBARODA,2011-06-23,dividend,3.3
BANKBARODA,2012-06-14,dividend,3.4
BANKBARODA,2013-06-13,dividend,4.3
BANKBARODA,2014-01-20,dividend,2.2
BANKBARODA,2014-06-12,dividend,2.1
BANKBARODA,2015-01-22,split,5
BANKBARODA,2015-06-16,dividend,3.2
BANKBARODA,2017-06-22,dividend,1.2
BANKBARODA,2022-06-17,dividend,2.85
BANKBARODA,2023-06-30,dividend,5.5
BANKBARODA,2024-06-28,dividend,7.6
BANKBARODA,2025-06-06,dividend,8.35
BANKBARODA,2026-06-05,dividend,8.5
BANKINDIA,2005-02-21,dividend,1
BANKINDIA,2005-06-30,dividend,1
BANKINDIA,2006-07-04,dividend,3
BANKINDIA,2006-12-19,dividend,2
BANKINDIA,2007-06-29,dividend,1.5
BANKINDIA,2008-07-03,dividend,4
BANKINDIA,2009-03-13,dividend,3
BANKINDIA,2009-07-02,dividend,5
BANKINDIA,2010-07-08,dividend,7
BANKINDIA,2011-07-07,dividend,7
BANKINDIA,2012-06-21,dividend,7
BANKINDIA,2013-06-20,dividend,10
BANKINDIA,2014-01-23,dividend,5
BANKINDIA,2015-07-10,dividend,5
BANKINDIA,2022-07-07,dividend,2
BANKINDIA,2023-06-20,dividend,2
BANKINDIA,2024-06-18,dividend,2.8
BANKINDIA,2025-06-20,dividend,4.05
BANKINDIA,2026-05-29,dividend,4.65
BDL,2018-09-18,dividend,3.645
BDL,2019-03-26,dividend,2.625
BDL,2019-09-19,dividend,0.835
BDL,2020-02-24,dividend,3.125
BDL,2020-09-18,dividend,1.275
BDL,2021-03-18,dividend,3.35
BDL,2021-09-17,dividend,0.325
BDL,2022-02-23,dividend,3.65
BDL,2022-09-16,dividend,0.5
BDL,2023-02-20,dividend,4.075
BDL,2023-09-20,dividend,0.6
BDL,2024-04-02,dividend,4.425
BDL,2024-05-24,split,2
BDL,2024-09-23,dividend,0.85
BDL,2025-02-14,dividend,4
BDL,2025-09-19,dividend,0.65
BDL,2026-02-09,dividend,4.5
BDL,2026-09-21,dividend,0.4
BEL,2005-08-31,dividend,0.0727
BEL,2005-10-31,dividend,0.0404
BEL,2006-09-01,dividend,0.1071
BEL,2007-01-25,dividend,0.0404
BEL,2007-09-07,dividend,0.1414
BEL,2008-01-30,dividend,0.0606
BEL,2008-09-12,dividend,0.1485
BEL,2009-01-28,dividend,0.0606
BEL,2009-09-14,dividend,0.1283
BEL,2010-02-03,dividend,0.0606
BEL,2010-09-13,dividend,0.1333
BEL,2011-02-02,dividend,0.0606
BEL,2011-09-13,dividend,0.1576
BEL,2012-02-01,dividend,0.101
BEL,2012-09-07,dividend,0.1091
BEL,2013-01-30,dividend,0.0606
BEL,2013-09-06,dividend,0.1646
BEL,2014-01-29,dividend,0.0606
BEL,2014-09-12,dividend,0.1747
BEL,2015-01-28,dividend,0.0606
BEL,2015-08-10,dividend,0.2343
BEL,2015-09-14,split,3
BEL,2016-02-04,dividend,0.0758
BEL,2016-08-18,dividend,0.4394
BEL,2017-02-02,dividend,0.0909
BEL,2017-03-16,split,10
BEL,2017-03-29,dividend,0.2727
BEL,2017-08-14,dividend,0.3182
BEL,2017-09-28,split,1.1
BEL,2018-02-08,dividend,0.5333
BEL,2018-08-20,dividend,0.1333
BEL,2019-02-08,dividend,0.1
BEL,2019-03-27,dividend,0.2333
BEL,2019-08-20,dividend,0.5667
BEL,2020-02-11,dividend,0.4667
BEL,2020-09-15,dividend,0.4667
BEL,2021-02-08,dividend,0.4667
BEL,2021-03-23,dividend,0.4667
BEL,2021-09-14,dividend,0.4
BEL,2022-02-09,dividend,0.5
BEL,2022-03-24,dividend,0.5
BEL,2022-08-08,dividend,0.5
BEL,2022-09-15,split,3
BEL,2023-02-10,dividend,0.6
BEL,2023-03-24,dividend,0.6
BEL,2023-08-17,dividend,0.6
BEL,2024-02-09,dividend,0.7
BEL,2024-03-22,dividend,0.7
BEL,2024-08-14,dividend,0.8
BEL,2025-03-11,dividend,1.5
BEL,2025-08-14,dividend,0.9
BEL,2026-03-06,dividend,1.95
BEL,2026-08-13,dividend,0.55
BERGEPAINT,2005-01-12,dividend,0.1302
BERGEPAINT,2005-07-11,dividend,0.1302
BERGEPAINT,2005-11-22,dividend,0.186
BERGEPAINT,2006-07-12,dividend,0.186
BERGEPAINT,2006-10-12,split,1.6
BERGEPAINT,2007-02-22,dividend,0.1786
BERGEPAINT,2007-07-13,dividend,0.119
BERGEPAINT,2008-07-16,dividend,0.1488
BERGEPAINT,2009-07-22,dividend,0.1786
BERGEPAINT,2010-07-13,dividend,0.3274
BERGEPAINT,2011-03-14,dividend,0.1488
BERGEPAINT,2011-07-20,dividend,0.2381
BERGEPAINT,2012-07-18,dividend,0.4167
BERGEPAINT,2013-07-17,dividend,0.5357
BERGEPAINT,2014-07-16,dividend,0.6548
BERGEPAINT,2015-01-08,split,2
BERGEPAINT,2015-02-12,dividend,0.3571
BERGEPAINT,2015-07-24,dividend,0.3869
BERGEPAINT,2016-02-17,dividend,0.3869
BERGEPAINT,2016-07-15,split,1.4
BERGEPAINT,2016-07-26,dividend,0.8333
BERGEPAINT,2017-07-27,dividend,1.4583
BERGEPAINT,2018-07-26,dividend,1.5
BERGEPAINT,2019-07-26,dividend,1.5833
BERGEPAINT,2020-03-02,dividend,1.5833
BERGEPAINT,2020-09-17,dividend,0.25
BERGEPAINT,2021-08-18,dividend,2.3333
BERGEPAINT,2022-08-18,dividend,2.5833
BERGEPAINT,2023-08-04,dividend,2.6667
BERGEPAINT,2023-09-22,split,1.2
BERGEPAINT,2024-08-05,dividend,3.5
BERGEPAINT,2025-08-05,dividend,3.8
BERGEPAINT,2026-08-05,dividend,4
BHARATFORG,2005-07-20,dividend,0.25
BHARATFORG,2005-07-20,split,5
BHARATFORG,2006-07-20,dividend,1.5
BHARATFORG,2007-07-19,dividend,1.75
BHARATFORG,2008-07-31,dividend,1.75
BHARATFORG,2009-07-16,dividend,0.5
BHARATFORG,2010-07-15,dividend,0.5
BHARATFORG,2011-08-04,dividend,1.75
BHARATFORG,2012-03-07,dividend,0.75
BHARATFORG,2012-07-19,dividend,1.25
BHARATFORG,2013-03-07,dividend,0.5
BHARATFORG,2013-08-01,dividend,1.2
BHARATFORG,2014-02-13,dividend,1
BHARATFORG,2014-08-21,dividend,1.25
BHARATFORG,2015-02-11,dividend,1.5
BHARATFORG,2015-07-20,dividend,2.25
BHARATFORG,2016-02-17,dividend,1.5
BHARATFORG,2016-03-18,dividend,2
BHARATFORG,2016-07-25,dividend,0.25
BHARATFORG,2017-02-16,dividend,1.25
BHARATFORG,2017-07-28,dividend,2.5
BHARATFORG,2017-09-28,split,2
BHARATFORG,2017-11-16,dividend,2
BHARATFORG,2018-07-27,dividend,2.5
BHARATFORG,2018-11-15,dividend,2.5
BHARATFORG,2019-08-01,dividend,2.5
BHARATFORG,2019-11-20,dividend,1.5
BHARATFORG,2020-03-03,dividend,2
BHARATFORG,2021-07-15,dividend,2
BHARATFORG,2021-11-25,dividend,1.5
BHARATFORG,2022-07-14,dividend,5.5
BHARATFORG,2022-11-24,dividend,1.5
BHARATFORG,2023-07-07,dividend,5.5
BHARATFORG,2024-02-23,dividend,2.5
BHARATFORG,2024-07-05,dividend,6.5
BHARATFORG,2025-02-18,dividend,2.5
BHARATFORG,2025-07-04,dividend,6
BHARATFORG,2026-02-18,dividend,2
BHARATFORG,2026-07-03,dividend,6.5
BHARTIARTL,2009-07-24,dividend,0.9013
BHARTIARTL,2009-07-24,split,2
BHARTIARTL,2010-08-18,dividend,0.9013
BHARTIARTL,2011-08-17,dividend,0.9013
BHARTIARTL,2012-08-16,dividend,0.9013
BHARTIARTL,2013-05-23,dividend,0.9013
BHARTIARTL,2014-08-21,dividend,3.0913
BHARTIARTL,2015-08-13,dividend,2.0008
BHARTIARTL,2016-08-11,dividend,1.2257
BHARTIARTL,2017-07-13,dividend,0.9013
BHARTIARTL,2018-01-30,dividend,2.5596
BHARTIARTL,2018-08-02,dividend,2.2531
BHARTIARTL,2018-11-05,dividend,2.2531
BHARTIARTL,2020-08-06,dividend,1.9631
BHARTIARTL,2022-08-01,dividend,3
BHARTIARTL,2023-08-11,dividend,4
BHARTIARTL,2024-08-07,dividend,8
BHARTIARTL,2025-07-18,dividend,16
BHARTIARTL,2026-07-24,dividend,24
BHARTIHEXA,2024-08-16,dividend,4
BHARTIHEXA,2025-07-25,dividend,10
BHARTIHEXA,2026-07-31,dividend,18
BHEL,2005-09-06,dividend,0.3
BHEL,2005-12-22,dividend,0.2667
BHEL,2006-03-22,dividend,0.5667
BHEL,2006-09-01,dividend,0.1333
BHEL,2007-02-13,dividend,0.8333
BHEL,2007-05-31,split,2
BHEL,2007-08-30,dividend,0.8
BHEL,2008-02-13,dividend,1.2
BHEL,2008-09-01,dividend,0.8333
BHEL,2009-02-17,dividend,1.2
BHEL,2009-09-01,dividend,1.0667
BHEL,2010-02-09,dividend,1.4667
BHEL,2010-09-01,dividend,1.64
BHEL,2011-03-18,dividend,1.7667
BHEL,2011-08-10,dividend,2.3867
BHEL,2011-09-02,dividend,2.3867
BHEL,2011-10-03,split,5
BHEL,2012-03-06,dividend,1.8133
BHEL,2012-09-06,dividend,2.4533
BHEL,2013-02-05,dividend,1.4133
BHEL,2013-09-06,dividend,2.1933
BHEL,2014-02-07,dividend,0.8733
BHEL,2014-09-08,dividend,1.0133
BHEL,2015-02-16,dividend,0.36
BHEL,2015-09-14,dividend,0.4133
BHEL,2016-09-14,dividend,0.2667
BHEL,2017-02-14,dividend,0.5333
BHEL,2017-08-23,dividend,0.52
BHEL,2017-09-28,split,1.5
BHEL,2018-02-15,dividend,0.8
BHEL,2018-09-11,dividend,1.02
BHEL,2019-02-12,dividend,0.8
BHEL,2019-09-11,dividend,1.2
BHEL,2022-09-15,dividend,0.4
BHEL,2023-08-11,dividend,0.4
BHEL,2024-08-09,dividend,0.25
BHEL,2025-08-01,dividend,0.5
BHEL,2026-07-17,dividend,1.4
BIOCON,2005-06-29,dividend,0.1667
BIOCON,2006-06-29,dividend,0.2083
BIOCON,2007-06-28,dividend,0.25
BIOCON,2008-07-03,dividend,0.4167
BIOCON,2008-09-11,split,2
BIOCON,2009-07-08,dividend,0.5
BIOCON,2010-07-08,dividend,0.5833
BIOCON,2011-05-05,dividend,0.25
BIOCON,2011-07-07,dividend,0.5
BIOCON,2012-07-05,dividend,0.8333
BIOCON,2013-07-11,dividend,1.25
BIOCON,2014-07-10,dividend,0.8333
BIOCON,2015-04-09,dividend,0.8333
BIOCON,2016-03-17,dividend,0.8333
BIOCON,2017-06-15,split,3
BIOCON,2017-07-20,dividend,0.5
BIOCON,2018-07-19,dividend,0.5
BIOCON,2019-06-12,split,2
BIOCON,2019-07-18,dividend,0.5
BIOCON,2022-06-30,dividend,0.5
BIOCON,2023-07-07,dividend,1.5
BIOCON,2024-07-05,dividend,0.5
BIOCON,2025-07-04,dividend,0.5
BIOCON,2026-07-03,dividend,0.5
BLUESTARCO,2005-07-11,dividend,1
BLUESTARCO,2006-07-17,dividend,1.2
BLUESTARCO,2006-09-20,split,5
BLUESTARCO,2007-03-21,dividend,1.2
BLUESTARCO,2007-07-23,dividend,0.3
BLUESTARCO,2008-07-14,dividend,3.5
BLUESTARCO,2009-07-13,dividend,3.5
BLUESTARCO,2010-07-12,dividend,4
BLUESTARCO,2011-07-14,dividend,3.5
BLUESTARCO,2012-07-16,dividend,0.5
BLUESTARCO,2013-07-05,dividend,1.5
BLUESTARCO,2014-07-10,dividend,2
BLUESTARCO,2015-07-10,dividend,2.5
BLUESTARCO,2016-03-22,dividend,3.25
BLUESTARCO,2017-07-26,dividend,3.75
BLUESTARCO,2018-07-26,dividend,5
BLUESTARCO,2019-08-01,dividend,5
BLUESTARCO,2020-03-19,dividend,5
BLUESTARCO,2021-07-22,dividend,2
BLUESTARCO,2022-07-21,dividend,5
BLUESTARCO,2023-06-20,split,2
BLUESTARCO,2023-07-21,dividend,6
BLUESTARCO,2024-07-19,dividend,7
BLUESTARCO,2025-07-18,dividend,9
BLUESTARCO,2026-07-17,dividend,8.5
BOSCHLTD,2005-05-13,dividend,10
BOSCHLTD,2006-04-28,dividend,12
BOSCHLTD,2007-03-22,dividend,12
BOSCHLTD,2007-05-14,dividend,4
BOSCHLTD,2008-05-14,dividend,25
BOSCHLTD,2009-05-07,dividend,25
BOSCHLTD,2010-05-13,dividend,30
BOSCHLTD,2011-05-12,dividend,40
BOSCHLTD,2011-06-23,dividend,85
BOSCHLTD,2012-05-11,dividend,50
BOSCHLTD,2013-05-10,dividend,60
BOSCHLTD,2014-05-12,dividend,55
BOSCHLTD,2015-08-20,dividend,85
BOSCHLTD,2016-06-09,dividend,85
BOSCHLTD,2017-02-16,dividend,75
BOSCHLTD,2017-06-08,dividend,90
BOSCHLTD,2018-06-07,dividend,100
BOSCHLTD,2019-08-14,dividend,105
BOSCHLTD,2020-08-03,dividend,105
BOSCHLTD,2021-07-12,dividend,115
BOSCHLTD,2022-07-14,dividend,210
BOSCHLTD,2023-02-22,dividend,200
BOSCHLTD,2023-07-14,dividend,280
BOSCHLTD,2024-02-23,dividend,205
BOSCHLTD,2024-07-19,dividend,170
BOSCHLTD,2025-07-29,dividend,512
BOSCHLTD,2026-08-04,dividend,270
BPCL,2005-06-07,dividend,0.625
BPCL,2006-11-15,dividend,0.2083
BPCL,2007-01-15,dividend,0.5
BPCL,2007-09-04,dividend,0.8333
BPCL,2008-09-10,dividend,0.3333
BPCL,2009-08-26,dividend,0.5833
BPCL,2010-09-08,dividend,1.1667
BPCL,2011-09-05,dividend,1.1667
BPCL,2012-07-13,dividend,0.9167
BPCL,2012-07-13,split,2
BPCL,2013-09-06,dividend,1.8333
BPCL,2014-09-05,dividend,2.8333
BPCL,2015-08-28,dividend,3.75
BPCL,2016-02-02,dividend,2.0833
BPCL,2016-03-03,dividend,0.5833
BPCL,2016-06-06,dividend,2.5
BPCL,2016-07-13,split,2
BPCL,2017-02-28,dividend,6.5
BPCL,2017-03-24,dividend,4
BPCL,2017-06-08,dividend,0.3333
BPCL,2017-07-13,split,1.5
BPCL,2018-02-22,dividend,7
BPCL,2018-08-31,dividend,3.5
BPCL,2019-02-21,dividend,5.5
BPCL,2019-08-21,dividend,4
BPCL,2020-03-23,dividend,8.25
BPCL,2021-02-17,dividend,8
BPCL,2021-03-25,dividend,2.5
BPCL,2021-09-16,dividend,29
BPCL,2021-11-11,dividend,2.5
BPCL,2022-02-10,dividend,2.5
BPCL,2022-08-19,dividend,3
BPCL,2023-08-11,dividend,2
BPCL,2023-12-12,dividend,10.5
BPCL,2024-06-21,split,2
BPCL,2024-08-09,dividend,10.5
BPCL,2025-01-29,dividend,5
BPCL,2025-07-31,dividend,5
BPCL,2025-11-07,dividend,7.5
BPCL,2026-02-02,dividend,10
BRITANNIA,2005-07-08,dividend,1.4
BRITANNIA,2006-07-18,dividend,1.5
BRITANNIA,2007-08-30,dividend,1.5
BRITANNIA,2008-07-14,dividend,1.8
BRITANNIA,2009-06-09,dividend,4
BRITANNIA,2010-07-23,dividend,2.5
BRITANNIA,2010-09-08,split,5
BRITANNIA,2011-07-19,dividend,3.25
BRITANNIA,2012-07-17,dividend,4.25
BRITANNIA,2013-07-23,dividend,4.25
BRITANNIA,2014-07-23,dividend,6
BRITANNIA,2015-07-27,dividend,8
BRITANNIA,2016-07-29,dividend,10
BRITANNIA,2017-07-28,dividend,11
BRITANNIA,2018-07-27,dividend,12.5
BRITANNIA,2018-11-29,split,2
BRITANNIA,2019-08-01,dividend,15
BRITANNIA,2020-04-29,dividend,35
BRITANNIA,2020-08-26,dividend,83
BRITANNIA,2021-04-08,dividend,62
BRITANNIA,2021-05-25,dividend,12.5
BRITANNIA,2022-06-20,dividend,56.5
BRITANNIA,2023-04-13,dividend,72
BRITANNIA,2024-08-05,dividend,73.5
BRITANNIA,2025-08-04,dividend,75
BRITANNIA,2026-07-31,dividend,90.5
BSE,2017-02-22,dividend,0.5556
BSE,2017-08-24,dividend,2.5556
BSE,2018-02-15,dividend,0.5556
BSE,2018-07-25,dividend,3.4444
BSE,2018-12-11,dividend,0.5556
BSE,2019-06-27,dividend,2.7778
BSE,2020-07-22,dividend,1.8889
BSE,2021-08-05,dividend,2.3333
BSE,2022-03-21,split,3
BSE,2022-06-23,dividend,4.5
BSE,2023-08-04,dividend,4
BSE,2024-06-14,dividend,5
BSE,2025-05-14,dividend,7.6667
BSE,2025-05-23,split,3
BSE,2026-07-10,dividend,10
CANBK,2005-02-11,dividend,0.4863
CANBK,2005-07-26,dividend,0.5836
CANBK,2006-06-14,dividend,1.2839
CANBK,2007-06-26,dividend,1.3617
CANBK,2008-06-10,dividend,1.5562
CANBK,2009-07-08,dividend,1.5562
CANBK,2010-06-14,dividend,1.9453
CANBK,2011-07-06,dividend,2.1398
CANBK,2012-06-14,dividend,2.1398
CANBK,2013-07-04,dividend,2.5289
CANBK,2014-01-24,dividend,1.2645
CANBK,2014-07-03,dividend,0.8754
CANBK,2015-06-25,dividend,2.0426
CANBK,2017-07-12,dividend,0.2
CANBK,2022-06-15,dividend,1.3
CANBK,2023-06-14,dividend,2.4
CANBK,2024-05-15,split,5
CANBK,2024-06-14,dividend,3.22
CANBK,2025-06-13,dividend,4
CANBK,2026-06-12,dividend,4.2
CGPOWER,2005-03-30,dividend,0.2857
CGPOWER,2005-10-20,dividend,0.1633
CGPOWER,2006-02-02,dividend,0.2041
CGPOWER,2006-04-05,dividend,0.2041
CGPOWER,2006-08-10,split,5
CGPOWER,2006-10-26,dividend,0.1633
CGPOWER,2006-12-14,split,1.4
CGPOWER,2007-02-01,dividend,0.2857
CGPOWER,2007-03-23,dividend,0.2857
CGPOWER,2007-11-02,dividend,0.2286
CGPOWER,2008-02-04,dividend,0.4571
CGPOWER,2008-04-03,dividend,0.2286
CGPOWER,2008-10-27,dividend,0.4
CGPOWER,2009-01-29,dividend,0.4571
CGPOWER,2009-03-30,dividend,0.2857
CGPOWER,2009-10-30,dividend,0.4571
CGPOWER,2010-02-04,dividend,0.8
CGPOWER,2010-03-08,split,1.75
CGPOWER,2010-10-29,dividend,0.8
CGPOWER,2011-02-03,dividend,0.8
CGPOWER,2011-03-28,dividend,0.6
CGPOWER,2011-10-24,dividend,0.8
CGPOWER,2012-02-03,dividend,0.2
CGPOWER,2012-03-29,dividend,0.4
CGPOWER,2012-07-26,dividend,0.4
CGPOWER,2012-11-07,dividend,0.4
CGPOWER,2013-07-25,dividend,0.4
CGPOWER,2013-11-13,dividend,0.4
CGPOWER,2014-02-04,dividend,0.4
CGPOWER,2014-07-30,dividend,0.4
CGPOWER,2014-10-22,dividend,0.4
CGPOWER,2015-02-06,dividend,0.4
CGPOWER,2023-03-15,dividend,1.5
CGPOWER,2024-02-05,dividend,1.3
CGPOWER,2025-03-21,dividend,1.3
CGPOWER,2026-01-30,dividend,1.3
CHOLAFIN,2005-07-18,dividend,1
CHOLAFIN,2006-07-12,dividend,1
CHOLAFIN,2007-07-23,dividend,0.8
CHOLAFIN,2008-07-23,dividend,0.8
CHOLAFIN,2010-05-05,dividend,0.2
CHOLAFIN,2011-07-21,dividend,0.3
CHOLAFIN,2012-02-13,dividend,0.3
CHOLAFIN,2012-07-23,dividend,0.2
CHOLAFIN,2013-01-30,dividend,0.5
CHOLAFIN,2013-07-24,dividend,0.2
CHOLAFIN,2014-02-06,dividend,0.5
CHOLAFIN,2014-07-23,dividend,0.2
CHOLAFIN,2015-02-05,dividend,0.5
CHOLAFIN,2015-07-23,dividend,0.2
CHOLAFIN,2016-02-09,dividend,0.5
CHOLAFIN,2016-07-21,dividend,0.4
CHOLAFIN,2017-02-06,dividend,0.7
CHOLAFIN,2017-07-19,dividend,0.4
CHOLAFIN,2018-02-09,dividend,0.9
CHOLAFIN,2018-07-18,dividend,0.4
CHOLAFIN,2019-02-08,dividend,0.9
CHOLAFIN,2019-06-14,split,5
CHOLAFIN,2019-07-22,dividend,0.4
CHOLAFIN,2019-12-23,dividend,1
CHOLAFIN,2020-03-04,dividend,0.7
CHOLAFIN,2021-02-09,dividend,1.3
CHOLAFIN,2021-07-22,dividend,0.7
CHOLAFIN,2022-02-10,dividend,1.3
CHOLAFIN,2022-07-21,dividend,0.7
CHOLAFIN,2023-02-10,dividend,1.3
CHOLAFIN,2023-07-25,dividend,0.7
CHOLAFIN,2024-02-07,dividend,1.3
CHOLAFIN,2024-07-19,dividend,0.7
CHOLAFIN,2025-02-07,dividend,1.3
CHOLAFIN,2025-07-24,dividend,0.7
CHOLAFIN,2026-02-05,dividend,1.3
CHOLAFIN,2026-07-21,dividend,0.7
CIPLA,2005-08-19,dividend,1.4
CIPLA,2006-04-24,split,2.5
CIPLA,2006-08-18,dividend,2
CIPLA,2007-08-08,dividend,2
CIPLA,2008-08-12,dividend,2
CIPLA,2009-08-10,dividend,2
CIPLA,2010-07-23,dividend,2
CIPLA,2010-09-03,dividend,0.8
CIPLA,2011-08-09,dividend,2
CIPLA,2012-08-01,dividend,2
CIPLA,2013-08-06,dividend,2
CIPLA,2014-08-06,dividend,2
CIPLA,2015-08-11,dividend,2
CIPLA,2016-09-12,dividend,2
CIPLA,2017-07-26,dividend,2
CIPLA,2018-08-13,dividend,3
CIPLA,2019-07-31,dividend,3
CIPLA,2020-03-19,dividend,4
CIPLA,2021-08-09,dividend,5
CIPLA,2022-08-08,dividend,5
CIPLA,2023-07-21,dividend,8.5
CIPLA,2024-08-02,dividend,13
CIPLA,2025-06-27,dividend,16
CIPLA,2026-06-05,dividend,13
COALINDIA,2011-02-18,dividend,3.5
COALINDIA,2011-09-08,dividend,0.4
COALINDIA,2012-03-15,dividend,9.5
COALINDIA,2012-09-06,dividend,0.5
COALINDIA,2013-03-18,dividend,9.7
COALINDIA,2013-09-06,dividend,4.3
COALINDIA,2014-01-17,dividend,29
COALINDIA,2015-03-03,dividend,20.7
COALINDIA,2016-03-14,dividend,27.4
COALINDIA,2017-03-14,dividend,18.75
COALINDIA,2018-03-16,dividend,16.5
COALINDIA,2018-12-28,dividend,7.25
COALINDIA,2019-03-22,dividend,5.85
COALINDIA,2020-03-19,dividend,12
COALINDIA,2020-11-19,dividend,7.5
COALINDIA,2021-03-15,dividend,5
COALINDIA,2021-09-02,dividend,3.5
COALINDIA,2021-12-06,dividend,9
COALINDIA,2022-02-21,dividend,5
COALINDIA,2022-08-11,dividend,3
COALINDIA,2022-11-15,dividend,15
COALINDIA,2023-02-08,dividend,5.25
COALINDIA,2023-08-18,dividend,4
COALINDIA,2023-11-21,dividend,15.25
COALINDIA,2024-02-20,dividend,5.25
COALINDIA,2024-08-16,dividend,5
COALINDIA,2024-11-05,dividend,15.75
COALINDIA,2025-01-31,dividend,5.6
COALINDIA,2025-08-06,dividend,5.5
COALINDIA,2025-08-21,dividend,5.15
COALINDIA,2025-11-04,dividend,10.25
COALINDIA,2026-02-18,dividend,5.5
COALINDIA,2026-07-31,dividend,5.5
COALINDIA,2026-09-04,dividend,5.25
COCHINSHIP,2018-08-06,dividend,6
COCHINSHIP,2019-08-05,dividend,6.5
COCHINSHIP,2019-11-21,dividend,0.815
COCHINSHIP,2020-09-21,dividend,7.5
COCHINSHIP,2021-01-13,dividend,4.5
COCHINSHIP,2021-02-23,dividend,2
COCHINSHIP,2021-09-21,dividend,1.25
COCHINSHIP,2021-11-23,dividend,3
COCHINSHIP,2022-02-21,dividend,3.5
COCHINSHIP,2022-09-21,dividend,1.875
COCHINSHIP,2022-11-21,dividend,3.5
COCHINSHIP,2023-02-22,dividend,3.5
COCHINSHIP,2023-09-21,dividend,1.5
COCHINSHIP,2023-11-20,dividend,4
COCHINSHIP,2024-01-10,split,2
COCHINSHIP,2024-02-12,dividend,3.5
COCHINSHIP,2024-09-23,dividend,2.25
COCHINSHIP,2024-11-19,dividend,4
COCHINSHIP,2025-02-12,dividend,3.5
COCHINSHIP,2025-09-12,dividend,2.25
COCHINSHIP,2025-11-18,dividend,4
COCHINSHIP,2026-02-03,dividend,3.5
COCHINSHIP,2026-09-18,dividend,1.5
